"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.78357776261761e-08,0.413955111637274,0.358,0.257,0.000826917445940814,"7","KANK1"
2.88114556283856e-08,0.4234095191195,0.289,0.196,0.000855901912352451,"7","PTRH2"
2.92355567303603e-08,0.583252896131788,0.277,0.185,0.000868500683788814,"7","SLC35C2"
2.99144134410235e-08,0.316726365535647,0.289,0.189,0.000888667480092486,"7","ZNF394"
3.04736553094262e-08,0.253371127814406,0.336,0.226,0.000905280878277123,"7","TUBB6"
3.31714982843192e-08,0.487978120007901,0.35,0.25,0.00098542569953227,"7","C5orf15"
3.45353795226842e-08,0.295156952099647,0.438,0.33,0.00102594251948038,"7","PAPSS1"
3.76704444426248e-08,0.394569017276606,0.277,0.185,0.00111907589305706,"7","OSBP"
3.98675650760824e-08,0.481867594591115,0.308,0.215,0.00118434575571518,"7","DPM1"
4.21719109476298e-08,0.410003644283888,0.251,0.162,0.00125280095852124,"7","GNPAT"
4.36165996433114e-08,0.64612085040877,0.373,0.276,0.00129571832560385,"7","ITGB5"
4.78823776199974e-08,0.380178250030712,0.279,0.183,0.00142244179195726,"7","KAT7"
4.934999494375e-08,0.381478205370433,0.301,0.196,0.00146604029979398,"7","HNMT"
5.62743149403862e-08,0.359956085290928,0.483,0.383,0.00167174107393405,"7","CLIC4"
6.46465919349807e-08,0.301831912267799,0.342,0.243,0.00192045630661247,"7","FMR1"
6.62535959189875e-08,0.328170353195596,0.47,0.376,0.00196819557396536,"7","MAP3K13"
6.69571732936366e-08,0.518772314250889,0.301,0.209,0.00198909674703406,"7","CDC40"
7.04494589089546e-08,0.292499930043934,0.393,0.29,0.00209284207580831,"7","SUN1"
7.3406867730943e-08,0.295813115504656,0.267,0.174,0.00218069781968312,"7","SINHCAF"
7.39050158901375e-08,0.329260275126216,0.253,0.161,0.00219549630704831,"7","FAM76A"
1.03028030458596e-07,0.32507306269223,0.269,0.181,0.0030606537008335,"7","RPAP3"
1.10295362428247e-07,0.348627344881621,0.34,0.241,0.00327654433165593,"7","DCUN1D5"
1.11723995667082e-07,0.343538779812018,0.269,0.178,0.00331898473928201,"7","TSEN15"
1.41400099372272e-07,0.30232584069004,0.263,0.174,0.00420057275205208,"7","ACOX1"
1.48275324598742e-07,0.30047843018876,0.305,0.211,0.00440481506785482,"7","ADPGK"
1.68321639943185e-07,0.48006828427883,0.287,0.199,0.00500033095779221,"7","C19orf12"
1.70943509495191e-07,0.43833430991176,0.428,0.332,0.00507821883657364,"7","PFDN1"
1.76857610406034e-07,0.250589774313593,0.546,0.425,0.00525390903233206,"7","NDUFS4"
1.78101149367431e-07,0.359302541839776,0.271,0.182,0.00529085084425829,"7","TBC1D1"
2.38425810977906e-07,0.433338554114985,0.338,0.243,0.00708291556672067,"7","IFNGR1"
3.44315820879214e-07,0.354989474536997,0.47,0.369,0.0102285900908588,"7","AP3S1"
4.36692578758571e-07,0.286733831908358,0.261,0.177,0.0129728264371809,"7","YARS"
4.37495890550705e-07,0.344608072439943,0.367,0.269,0.0129966904205898,"7","REST"
5.0698071497966e-07,0.356501261575138,0.303,0.214,0.0150608760999008,"7","PRPSAP2"
5.59344335201558e-07,0.336590989280732,0.346,0.252,0.0166164421658327,"7","RAB11FIP2"
6.8380379287261e-07,0.61434805855502,0.263,0.182,0.0203137592748666,"7","DIMT1"
6.95889636900945e-07,0.694006294951546,0.251,0.172,0.0206727934434164,"7","LINC00467"
7.26228052504393e-07,0.454642008568042,0.291,0.208,0.021574056755748,"7","PML"
8.68428098617493e-07,0.280316406687187,0.342,0.245,0.0257983935256299,"7","ZNF397"
1.00707080689747e-06,0.289065601735682,0.259,0.177,0.0299170524605032,"7","APOOL"
1.09128840479361e-06,0.330210709190983,0.43,0.328,0.0324189046412037,"7","KIAA0930"
1.15090295625619e-06,0.348234798065456,0.301,0.216,0.0341898741215026,"7","COLGALT1"
1.35936570728384e-06,0.351691444563777,0.381,0.289,0.0403826770662811,"7","RARS"
1.53589651292717e-06,0.252783879376926,0.261,0.176,0.0456268777095276,"7","VCPIP1"
1.74538870672252e-06,0.254199994240618,0.371,0.281,0.0518502623106059,"7","DTD1"
2.30475580220372e-06,0.359209110281337,0.31,0.222,0.0684673806160659,"7","TAF12"
2.48787160740043e-06,0.292055120198079,0.379,0.291,0.0739072018410447,"7","CDC42SE1"
2.53223030567794e-06,0.536702928851448,0.257,0.181,0.0752249656907744,"7","RAD17"
2.90898957687805e-06,0.285653821778717,0.257,0.177,0.0864173533603162,"7","CCNT1"
2.95673208512202e-06,0.322193562305663,0.253,0.175,0.0878356400527199,"7","SGSM2"
3.00050641737245e-06,0.275152592975458,0.303,0.218,0.0891360441408834,"7","MTURN"
3.11185239042883e-06,0.264360002113307,0.31,0.225,0.0924437989624693,"7","CCZ1"
3.84238115178297e-06,0.343171594797991,0.348,0.254,0.114145616876017,"7","CD55"
3.84326246471009e-06,0.391334630812146,0.261,0.183,0.114171798039143,"7","CYP4V2"
4.00344605778553e-06,0.301688361672163,0.257,0.18,0.118930372038635,"7","RCHY1"
4.10110341482526e-06,0.275895046860932,0.334,0.249,0.121831479144214,"7","CALCOCO2"
4.28800789561575e-06,0.450661837245688,0.334,0.251,0.127383850555057,"7","BTN3A2"
4.57954986535699e-06,0.427863422940487,0.285,0.208,0.13604468785016,"7","PARD6G"
4.89604895204829e-06,0.300682273416094,0.346,0.262,0.145446926218499,"7","RBM23"
5.32022042992682e-06,0.355412991208179,0.293,0.214,0.158047788311836,"7","ALX1"
6.21940475605858e-06,0.478224688889444,0.253,0.179,0.184759857088232,"7","DPH7"
6.37277454120457e-06,0.301517368083766,0.324,0.238,0.189316013295564,"7","SPTLC1"
6.85639205225679e-06,0.322238602504987,0.45,0.366,0.203682838696392,"7","MED10"
7.94156360905138e-06,0.270668125712382,0.389,0.298,0.235920030134089,"7","PNPLA8"
8.77997499756511e-06,0.368739905429068,0.271,0.194,0.260826717252667,"7","RNF14"
8.86142220229543e-06,0.376901997658873,0.251,0.178,0.26324626936359,"7","C1orf131"
9.04409454447325e-06,0.255855533673381,0.251,0.172,0.268672916632667,"7","TCF7"
1.08615480720482e-05,0.64337140023409,0.261,0.191,0.322664008576337,"7","ALDH3A2"
1.08988878917587e-05,0.256984776446397,0.367,0.274,0.323773262600475,"7","KLF3"
1.42255318536431e-05,0.253020341468777,0.289,0.213,0.422597874776175,"7","NAB1"
2.19896774999002e-05,0.285555215307763,0.395,0.316,0.653247349489534,"7","TTC1"
2.28254955494512e-05,0.385810916456434,0.322,0.244,0.678076996287547,"7","TXNDC15"
2.33592412645534e-05,0.306841526246602,0.273,0.2,0.693932980246088,"7","CIZ1"
2.85434078540941e-05,0.311669200133374,0.344,0.263,0.847939017121573,"7","TMEM50B"
4.77151788862909e-05,0.335133621355954,0.259,0.19,1,"7","REXO4"
9.98607281664525e-05,0.25938883177244,0.422,0.353,1,"7","ZSWIM7"
0.000101379902819543,0.36756139716552,0.328,0.26,1,"7","TUSC3"
0.000113363937623398,0.588793986894426,0.251,0.188,1,"7","CAT"
0.000145171437189641,0.259913330371109,0.334,0.265,1,"7","ATG3"
0.000156884209276445,0.276560638950202,0.269,0.202,1,"7","LRP12"
0.000429284178718893,0.300218348937172,0.251,0.194,1,"7","PHF6"
0.000444573478285264,0.360569434663358,0.314,0.255,1,"7","KHDRBS3"
0.00152019611538095,0.318123975857155,0.32,0.266,1,"7","PKIG"
0,6.64848386207179,0.835,0.036,0,"8","PDGFD"
0,5.65179502042327,0.878,0.183,0,"8","NUP107"
0,5.8383932121116,0.86,0.168,0,"8","TPCN2"
0,5.57112334165386,0.831,0.153,0,"8","KIAA1211"
0,5.70353505586468,0.724,0.065,0,"8","PDZD2"
0,6.40512881196934,0.713,0.065,0,"8","PURPL"
0,4.97628439745408,0.802,0.188,0,"8","EMSY"
0,8.16284977445041,0.621,0.007,0,"8","AP002989.1"
0,5.37764868737135,0.935,0.33,0,"8","YAP1"
0,5.47097992090974,0.664,0.071,0,"8","RIMS2"
0,5.07380958960967,0.619,0.042,0,"8","NIBAN1"
0,5.78482516927047,0.599,0.024,0,"8","LTO1"
0,7.29848120772094,0.568,0.016,0,"8","SCIN"
0,7.38613002763987,0.588,0.038,0,"8","SYNPR"
0,5.6474019223027,0.615,0.066,0,"8","PRUNE2"
0,7.10676413014962,0.55,0.023,0,"8","AC011246.1"
0,9.08340069234251,0.514,0.008,0,"8","PRLR"
0,5.31253191445025,0.479,0.029,0,"8","DEC1"
0,6.19561862591682,0.461,0.021,0,"8","TTC23L"
0,8.59206390053811,0.441,0.005,0,"8","KDR"
0,4.3101039161363,0.454,0.04,0,"8","GRIK2"
0,8.63705664638831,0.341,0.002,0,"8","AP003071.2"
0,6.9711659014695,0.345,0.006,0,"8","HORMAD1"
0,6.28583043626257,0.345,0.014,0,"8","NALCN"
0,6.64494392211644,0.345,0.014,0,"8","PPM1E"
0,6.99221511215309,0.323,0.007,0,"8","ERG"
0,5.240526859321,0.298,0.019,0,"8","KCNH1"
0,7.05411093624,0.278,0.004,0,"8","GRIA4"
0,7.04570154074614,0.278,0.006,0,"8","AL356108.1"
0,6.75326935184057,0.267,0.007,0,"8","CCN5"
0,5.91073266024994,0.269,0.01,0,"8","CPXM2"
0,5.53748269405088,0.258,0.012,0,"8","SV2B"
5.49523897949208e-303,5.29847191746205,0.795,0.21,1.63247064363771e-298,"8","BIRC2"
8.19792117695462e-286,3.35218073863015,0.755,0.159,2.43535644403791e-281,"8","EGLN3"
2.68923974445512e-285,4.50731653676132,0.722,0.16,7.98892450885283e-281,"8","DMD"
5.01908596409157e-281,3.80707653425658,0.416,0.044,1.49101986735268e-276,"8","AL133346.1"
3.31973672603119e-269,3.616528064561,0.508,0.071,9.86194189202086e-265,"8","SDK1"
3.72228469770926e-262,4.58198597551111,0.261,0.018,1.10577911514849e-257,"8","AC138305.1"
2.7826931095586e-248,4.92919854890771,0.414,0.051,8.26654642056574e-244,"8","AC010967.1"
3.32047045629774e-242,3.58135279319404,0.96,0.559,9.86412158452369e-238,"8","TRPM1"
7.03539317925256e-240,4.71514296900237,0.305,0.028,2.09000425176056e-235,"8","MARK1"
2.82182809785684e-237,3.34367684612713,0.871,0.315,8.38280473030331e-233,"8","TMEM117"
3.90083356840643e-235,4.46873203738937,0.365,0.041,1.1588206281665e-230,"8","LHFPL3-AS1"
6.88500370441642e-213,4.77474592811287,0.263,0.023,2.04532805047098e-208,"8","AL078590.2"
1.17582878301764e-212,4.79050903532494,0.621,0.156,3.49303456571051e-208,"8","COL11A1"
5.10361043647243e-211,5.59399754463698,0.256,0.022,1.51612955236286e-206,"8","KCNE4"
1.34034318305965e-198,4.44759857927275,0.276,0.027,3.98175749391529e-194,"8","AC107223.1"
2.32589490397574e-197,4.34956486220903,0.376,0.053,6.90953599124074e-193,"8","CACNA1D"
1.02834617237048e-196,4.258968137022,0.283,0.029,3.05490797426098e-192,"8","RUNX1T1"
1.30363880523617e-195,4.06802839701452,0.633,0.171,3.87271979871508e-191,"8","CASC15"
9.88850153700789e-194,4.64909177096644,0.439,0.076,2.93757715159894e-189,"8","IGHMBP2"
8.63170728071332e-189,5.08881007915979,0.307,0.036,2.56422128188151e-184,"8","KCNQ5"
1.8867110265513e-188,5.6622056255406,0.252,0.024,5.60485244657595e-184,"8","NOS1AP"
1.93001893803556e-188,3.63827392104939,0.274,0.028,5.73350725922222e-184,"8","AC244131.2"
1.9100841085989e-180,4.57660005849564,0.559,0.143,5.67428686141474e-176,"8","RAD1"
2.32427375138099e-178,3.9178994013343,0.285,0.032,6.9047200332275e-174,"8","OTUD7A"
7.30534883318493e-177,4.45242736873996,0.726,0.265,2.17019997787425e-172,"8","RTTN"
2.27178851865217e-176,3.42605719455505,0.39,0.061,6.74880215235999e-172,"8","MIR99AHG"
7.93232165075215e-174,3.97622521890783,0.724,0.288,2.35645479278894e-169,"8","EXOC1"
6.25082072890339e-167,4.32651163667272,0.523,0.128,1.85693131393533e-162,"8","CEP135"
1.62522032958877e-164,3.49830636189023,0.777,0.386,4.82804203310936e-160,"8","ZFR"
2.43885267408494e-162,2.80544004718286,0.341,0.048,7.24509963890414e-158,"8","IFNG-AS1"
8.57366919679163e-160,3.54610762975462,0.379,0.064,2.54697990829089e-155,"8","ABCA10"
2.65418238405528e-157,3.93734887154815,0.782,0.433,7.88477960831302e-153,"8","TMEM165"
1.40709954360258e-155,3.49533415671128,0.771,0.383,4.1800706141802e-151,"8","CPEB4"
4.27022556893183e-154,3.84158114471446,0.706,0.296,1.26855590976258e-149,"8","CLOCK"
1.28189922966491e-153,4.17156188169754,0.517,0.136,3.80813804156554e-149,"8","MTMR12"
3.00259958603329e-150,4.23801741467224,0.57,0.178,8.91982259022909e-146,"8","THAP12"
1.15939748061745e-149,3.88027747208282,0.283,0.038,3.44422209567026e-145,"8","DNM3"
3.46122233704439e-148,2.49871878661357,0.608,0.168,1.02822531966578e-143,"8","AC110285.1"
2.04006455932667e-147,4.55693247864319,0.726,0.322,6.06041978639173e-143,"8","KIT"
1.63662429784336e-145,3.9796904141493,0.367,0.066,4.86191980160327e-141,"8","MEIS1"
1.01081205379905e-144,4.31032424235288,0.29,0.041,3.00281936822084e-140,"8","GVQW3"
7.79766421029911e-143,3.20426814894506,0.853,0.586,2.31645210695356e-138,"8","TEX41"
2.00935490282886e-142,3.80740819990186,0.706,0.341,5.96919060983368e-138,"8","DNAJC21"
7.86265391920181e-142,3.22781293851052,0.332,0.054,2.33575859977728e-137,"8","CRPPA"
1.88440865933721e-140,3.99903988061565,0.686,0.315,5.59801280429305e-136,"8","TMEM123"
9.78472642224303e-140,3.90642172513965,0.305,0.047,2.90674867825574e-135,"8","CD226"
2.2275455856834e-133,2.78945160226138,0.697,0.291,6.61736967138969e-129,"8","DENND5B"
1.57455264523778e-132,2.75599016721399,0.648,0.235,4.67752354320788e-128,"8","SCFD2"
3.15045305020739e-131,2.95822349269513,0.57,0.176,9.35905087625108e-127,"8","FHIT"
3.22012887419176e-130,1.91898867367924,0.938,0.676,9.56603684656148e-126,"8","FMN1"
2.88742258226405e-129,3.54527059793669,0.586,0.21,8.57766626513182e-125,"8","GOLPH3"
2.28327865432843e-126,3.03217771044321,0.359,0.068,6.78293589841347e-122,"8","AC008014.1"
1.19987794108849e-124,2.74643897366613,0.784,0.463,3.56447739959157e-120,"8","PAG1"
9.40710079087215e-123,2.25542962147572,0.708,0.285,2.79456743194439e-118,"8","PDZRN3"
5.21606222771372e-120,3.64388803961742,0.702,0.351,1.54953560598691e-115,"8","BICD1"
3.42944075194894e-118,3.28301517647209,0.252,0.036,1.01878396418147e-113,"8","BCL2L14"
8.30898739424743e-118,3.05804562546513,0.365,0.076,2.46835088520908e-113,"8","XKR6"
2.34687011952397e-116,5.64976488980973,0.512,0.171,6.97184706406986e-112,"8","CCDC171"
5.92171079599123e-116,3.2003945817641,0.519,0.164,1.75916262616511e-111,"8","ST8SIA6"
7.14798946474528e-112,2.64208850099269,0.733,0.415,2.12345323029188e-107,"8","CCDC91"
1.96569503397364e-110,2.47855822193526,0.45,0.116,5.83949023742548e-106,"8","SEPTIN7"
8.62195662016407e-110,3.33180114297921,0.345,0.073,2.56132465315214e-105,"8","NPAS3"
5.29812361455596e-109,2.86889754820683,0.405,0.098,1.57391358217614e-104,"8","DLG2"
1.56536350302358e-108,1.56516099393359,0.918,0.522,4.65022535843214e-104,"8","SOX5"
1.945493461554e-105,2.78248060161348,0.408,0.102,5.77947742623847e-101,"8","CENPP"
2.48019463283699e-105,2.10227130732965,0.755,0.382,7.36791419576884e-101,"8","ERC1"
4.01168857069957e-102,3.21668082906015,0.401,0.105,1.19175232369772e-97,"8","BMPR1B"
3.34457160842586e-101,4.17075770176386,0.448,0.143,9.93571887715072e-97,"8","MSRB3"
1.37139870578091e-100,2.93656270541313,0.281,0.051,4.07401413526336e-96,"8","LINC01619"
1.62168977158656e-99,3.30587382069059,0.474,0.153,4.81755380445218e-95,"8","IFI44L"
7.41039219316532e-98,3.85891973308654,0.278,0.053,2.20140520882362e-93,"8","GPR158"
1.10402944622694e-97,2.33561897184882,0.568,0.209,3.27974027590636e-93,"8","LARGE1"
1.77157071316715e-97,3.36162966951113,0.339,0.078,5.26280511760565e-93,"8","BRIP1"
2.8160178432259e-97,2.98117743437473,0.555,0.223,8.36554420687119e-93,"8","SLC2A13"
1.03845804337488e-96,3.43386980395722,0.278,0.054,3.08494730945374e-92,"8","SLC22A15"
1.70700776436549e-96,4.23772587697877,0.281,0.056,5.07100796560056e-92,"8","CEP126"
7.04750346831645e-95,2.87424804462505,0.374,0.094,2.09360185533277e-90,"8","LINC01725"
2.88421955611268e-93,2.41142448978147,0.657,0.324,8.56815103534394e-89,"8","SOX6"
1.32945246985017e-91,2.93606296380857,0.575,0.246,3.9494044521839e-87,"8","ABCB5"
2.09983276250316e-90,2.49645207773331,0.563,0.226,6.23797318756815e-86,"8","ZSWIM6"
7.03413610444469e-90,3.37170558375124,0.523,0.209,2.08963081254738e-85,"8","ABL1"
1.5758449509142e-89,3.91194520719506,0.428,0.14,4.68136259568083e-85,"8","TENT5A"
1.8483650918686e-89,2.47709103401636,0.363,0.091,5.49093817841405e-85,"8","AP002336.2"
2.31513882594865e-89,2.53551136501558,0.722,0.52,6.87758291024566e-85,"8","EPS8"
3.1271771771667e-89,2.76026650355185,0.528,0.206,9.28990524020913e-85,"8","JAZF1"
1.71045822423206e-88,3.49844791505702,0.521,0.213,5.08125824672617e-84,"8","RUNX1"
5.76877881796527e-87,1.8997534360782,0.661,0.305,1.71373112345294e-82,"8","BCAS3"
4.50223420006777e-86,1.81636841893505,0.675,0.308,1.33747871381413e-81,"8","EXOC6B"
9.64092463664038e-86,2.59948642631289,0.717,0.498,2.86402948180676e-81,"8","FAM126A"
3.55371641345063e-84,2.73359023971182,0.301,0.067,1.05570253494378e-79,"8","AC092821.3"
4.42821947463596e-84,2.71969554764201,0.633,0.342,1.3154911593301e-79,"8","DLC1"
2.22172568431551e-83,3.72696524231111,0.541,0.26,6.60008049039609e-79,"8","BRIX1"
2.85874305869177e-83,2.40953957934204,0.664,0.381,8.49246800445565e-79,"8","CDC42BPA"
4.90661945387791e-83,3.92481703654465,0.65,0.412,1.45760944116351e-78,"8","CDH19"
1.06504007267734e-82,2.48530680188372,0.499,0.187,3.16391454390258e-78,"8","KDM6A"
8.08478458801859e-82,2.80358320656461,0.287,0.064,2.40174695756268e-77,"8","PWWP3A"
6.7610969145607e-81,1.79440357023243,0.55,0.2,2.00851906040855e-76,"8","RORA"
2.49686330867899e-80,3.22215805095392,0.303,0.073,7.41743183109267e-76,"8","DNAJC6"
6.46804677756985e-80,2.30652866236325,0.441,0.144,1.92146265621268e-75,"8","CDHR3"
7.14678438675128e-80,2.66024392962868,0.51,0.21,2.1230952377722e-75,"8","FRS2"
7.30304052487412e-80,1.77871323225148,0.481,0.156,2.16951424872435e-75,"8","SEPTIN9"
1.93116177202523e-79,1.93561657782764,0.641,0.303,5.73690227615535e-75,"8","VPS13B"
8.01288419052265e-79,3.06969276128299,0.53,0.244,2.38038750647856e-74,"8","LRP6"
1.96131067566052e-78,2.14685319974183,0.606,0.286,5.8264656241847e-74,"8","COP1"
2.21296609963123e-78,2.80236256631611,0.635,0.374,6.5740583921745e-74,"8","LINC00511"
3.29107057498111e-78,2.614870495052,0.548,0.25,9.77678335709639e-74,"8","FAM168A"
4.21850913926621e-77,2.55699128799852,0.448,0.158,1.25319251000181e-72,"8","CEP112"
1.09959762857133e-76,3.38431066241791,0.399,0.134,3.26657467519685e-72,"8","GOLPH3L"
1.64179394356626e-75,1.95043847354874,0.572,0.243,4.8772772681523e-71,"8","BTBD9"
2.50297848405446e-75,2.56591556789198,0.624,0.368,7.4355981825806e-71,"8","ZNF131"
3.57991753169455e-75,1.38162197148361,0.873,0.811,1.0634861011405e-70,"8","MITF"
1.92037120979002e-74,2.14450895487447,0.635,0.346,5.70484675292321e-70,"8","PPP6R3"
2.51199987794307e-74,3.11492960291198,0.372,0.116,7.46239803740549e-70,"8","PTPRK"
3.43295817742302e-73,3.87537294807613,0.448,0.183,1.01982888576706e-68,"8","SHC4"
3.31026384142143e-72,2.26554313318286,0.626,0.354,9.83380079371065e-68,"8","KDM2A"
8.22197691548195e-72,2.55792664328429,0.41,0.141,2.44250268228222e-67,"8","PPP1R12B"
8.96209355318545e-72,2.66641320762401,0.668,0.446,2.6623691318448e-67,"8","GCNT2"
1.09046076683361e-71,1.96012265466001,0.343,0.092,3.23943180003262e-67,"8","PALM2-AKAP2"
3.14143357129989e-71,2.10360926083017,0.339,0.093,9.33225671026058e-67,"8","LINC01578"
3.5876699987975e-71,1.63048874441831,0.833,0.793,1.06578912654277e-66,"8","LYST"
1.29509594047126e-70,2.53680428200407,0.307,0.081,3.84734151035797e-66,"8","ST6GALNAC2"
3.28447517535036e-70,2.43408404147775,0.755,0.709,9.7571904034133e-66,"8","ZEB2"
4.99413852404635e-70,2.63629653827752,0.339,0.094,1.48360873133845e-65,"8","HULC"
6.48318778317132e-70,1.86575475402842,0.352,0.098,1.9259605947467e-65,"8","KIAA1217"
8.86722363479038e-70,1.81631742863845,0.84,0.771,2.63418612518718e-65,"8","PLEKHA5"
1.41813138622194e-69,0.865216304402985,0.904,0.642,4.21284290904953e-65,"8","TYRP1"
3.88748467754562e-68,2.091566141567,0.258,0.059,1.15485507315848e-63,"8","COL1A2"
7.46958155805108e-68,2.37893610449664,0.677,0.463,2.21898859345023e-63,"8","EPS15"
9.58895103791532e-67,3.80002091328889,0.376,0.132,2.8485896848335e-62,"8","TNC"
1.59792349702794e-66,1.84374409635091,0.626,0.328,4.7469513326209e-62,"8","RABGAP1L"
1.95213034007578e-66,2.19757184535088,0.443,0.167,5.79919360126311e-62,"8","PTPRS"
1.84507666595742e-65,3.00532765530243,0.301,0.084,5.48116925155971e-61,"8","PDE4B"
2.71535333174169e-65,2.86224411374238,0.423,0.166,8.06650014260503e-61,"8","USP25"
6.22856792901409e-65,2.11460392642506,0.724,0.555,1.85032067467222e-60,"8","BNC2"
6.57774142979354e-65,1.98535703048906,0.737,0.609,1.95404964654877e-60,"8","SGCD"
8.95207535618469e-65,2.80312931614828,0.537,0.283,2.65939302606179e-60,"8","ITPKB"
1.56982505374533e-64,1.97796593127466,0.577,0.287,4.66347928716124e-60,"8","TTC28"
1.69207052975672e-64,3.20746438829792,0.274,0.072,5.0266339227483e-60,"8","HDAC9"
2.44683791672146e-64,2.2676499372473,0.341,0.103,7.26882139920443e-60,"8","LHFPL3"
1.20658077685708e-63,2.12763786251135,0.619,0.36,3.58438951380933e-59,"8","STXBP5"
6.62316610528541e-63,2.33417469311303,0.604,0.366,1.96754395489714e-58,"8","ABI1"
7.09526259601832e-63,2.02779394732138,0.566,0.279,2.10778965939916e-58,"8","PARD3"
4.52735509129997e-62,2.16537449740057,0.606,0.379,1.34494137697248e-57,"8","CHD2"
7.96755761604921e-62,1.84003379981379,0.621,0.348,2.36692234099974e-57,"8","ATXN1"
1.04427286626234e-61,2.5712571702936,0.494,0.235,3.10222140380553e-57,"8","DYNC2H1"
3.42958810708225e-61,2.07449721248271,0.416,0.151,1.01882773897092e-56,"8","CAMKMT"
4.83620748939787e-61,3.6610339985731,0.347,0.121,1.43669215887542e-56,"8","RNF150"
7.82502542000304e-61,1.70737989069827,0.757,0.697,2.3245803015203e-56,"8","BACE2"
2.65699846688316e-60,1.90934090395376,0.584,0.313,7.89314534556979e-56,"8","STK3"
5.14903603294837e-59,1.93027292379717,0.526,0.252,1.52962413430797e-54,"8","WDR70"
1.72255397285083e-57,0.89472704984516,0.775,0.405,5.11719108714796e-53,"8","PDE4D"
9.04103571006082e-57,0.261975307603032,0.65,0.268,2.68582047838777e-52,"8","FBXL7"
1.54897161711626e-56,1.65884309487106,0.552,0.266,4.60152998296728e-52,"8","BBS9"
1.59533676876046e-56,3.7744575415122,0.325,0.113,4.7392669389567e-52,"8","MLIP"
1.7480598610424e-56,2.54211628726781,0.472,0.227,5.19296142919866e-52,"8","RIMKLB"
2.09329362899672e-56,3.1648289927218,0.461,0.225,6.21854738366056e-52,"8","HPGD"
2.7626017264823e-56,1.68946165070321,0.559,0.279,8.20686094886098e-52,"8","AGAP1"
2.87675803887034e-56,1.45847784619019,0.606,0.305,8.54598510607211e-52,"8","EXT1"
3.47360121453392e-56,1.98084625006076,0.619,0.378,1.03190271280159e-51,"8","LSAMP"
4.67002634386619e-56,1.62343364161098,0.719,0.487,1.38732472597233e-51,"8","AKT3"
5.96368824594773e-56,1.57923130089594,0.612,0.333,1.77163286722369e-51,"8","PRKCE"
1.80094195079556e-55,2.19712895654045,0.392,0.148,5.35005825322836e-51,"8","ULK4"
2.8633786378494e-55,1.86258358195266,0.699,0.498,8.50623891945922e-51,"8","IMMP2L"
6.60232702577074e-54,1.8770746780753,0.719,0.678,1.96135328954571e-49,"8","TTC3"
7.70522323481013e-52,3.06008490503831,0.45,0.23,2.28899066636505e-47,"8","NNT"
3.16991387179499e-50,2.36125115817255,0.367,0.143,9.41686313894138e-46,"8","ATP10A"
3.41902253471551e-50,2.19640394787044,0.372,0.143,1.01568902438794e-45,"8","DUSP16"
3.8108380327595e-50,2.17749724531566,0.584,0.364,1.13208565439187e-45,"8","AFF3"
7.68939551659204e-50,1.60627768006187,0.548,0.28,2.284288726114e-45,"8","CDKAL1"
1.1534611969021e-49,1.56568188602864,0.61,0.348,3.42658717763708e-45,"8","MAGI2"
2.16599282581364e-49,2.06537976374507,0.624,0.506,6.43451488764459e-45,"8","RAP1B"
6.38685272997823e-49,1.37681453709225,0.37,0.129,1.89734234049463e-44,"8","LINC00486"
9.33122264148967e-49,1.41148689868737,0.688,0.461,2.77202631010734e-44,"8","SSH2"
1.35178353249009e-48,2.15378604370441,0.434,0.201,4.01574333996831e-44,"8","GMDS"
2.32990692582064e-48,1.79689710982496,0.392,0.152,6.92145450453537e-44,"8","NAALADL2"
3.46604891002869e-48,2.14685204265099,0.363,0.141,1.02965914970222e-43,"8","KDM4C"
6.78732332398377e-48,2.28828027923718,0.401,0.177,2.01631013985586e-43,"8","C2CD5"
1.77583162881317e-47,2.01294180514864,0.568,0.341,5.2754630197153e-43,"8","FER"
5.03557031411002e-47,2.43105492763682,0.452,0.232,1.49591687321266e-42,"8","ACER3"
1.57590492218468e-46,2.59295039450418,0.401,0.185,4.68154075233403e-42,"8","CADPS2"
3.39639428501862e-46,1.72521598232053,0.53,0.29,1.00896685025048e-41,"8","PTBP2"
4.76390090391996e-46,1.98229149557716,0.675,0.594,1.4152120415275e-41,"8","PTEN"
5.92163819528365e-46,1.67580892680662,0.388,0.154,1.75914105867291e-41,"8","LINC01505"
6.32991829511601e-46,2.01459141947406,0.597,0.44,1.88042882793011e-41,"8","STAT2"
6.67808639683604e-46,1.3846383602215,0.461,0.197,1.98385912590808e-41,"8","ARL15"
1.97068123272682e-45,2.31656306190132,0.555,0.39,5.85430273806156e-41,"8","CDK2"
2.8500316842885e-45,1.81080770294126,0.281,0.09,8.46658912451585e-41,"8","PRKG1"
5.40510793683459e-45,1.54087445436387,0.541,0.299,1.60569541479545e-40,"8","PVT1"
1.60103358755886e-44,1.5576636398273,0.601,0.377,4.75619047856109e-40,"8","FAF1"
3.37538446519156e-44,2.48586467767706,0.445,0.24,1.00272546307446e-39,"8","TNRC6C"
4.41801680634957e-44,1.31237400926002,0.388,0.147,1.31246025266227e-39,"8","ROBO2"
6.84317559317346e-44,1.34332470499569,0.535,0.277,2.03290217346404e-39,"8","UBE2E2"
1.03343006548688e-43,2.30640361227649,0.359,0.152,3.07001069554187e-39,"8","UIMC1"
1.23815088571505e-43,2.47622760479018,0.483,0.292,3.67817483619371e-39,"8","TBC1D15"
