"group","Signature","Score","p","p_adj"
"CM","Cytotoxicity",0.204988804978326,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.108691722500334,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.132303837991854,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.260699945731045,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.172307894177241,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.126964301065182,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.0531097985253758,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.31207547147344,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.06933231025219,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.163825285363222,9.98155367909283e-118,"1.33e-117"
"CM","Resident",1.08529666093942,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.161329648590123,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.195871870824602,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.0699989900307589,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.364874477708783,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.233976706826967,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.89383104520007,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.0699163831874782,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.0683002706687241,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.304671008466273,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.20092717518614,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.0767127734767985,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.504845134547609,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.144137018113495,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.458871903207744,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.240266571040786,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.0734447569000278,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.25299605901255,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.509967817041874,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.138622067166303,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.2427084209754,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.246431274453697,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.898491226698028,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.0686623824420803,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.286430145058799,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.255635319360666,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.31304463989615,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.0859529477678762,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.152564465032308,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.248575646880515,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.00466616613456206,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.11896187917588,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.0425202990705464,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.0625099473505331,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.388841034337519,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.113210164369404,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.689689317115926,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.235020327113631,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.402558947643081,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.0859339784207798,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.970433342325361,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.250175843616604,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.49181335943036,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.109622621050665,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.109955290954004,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.308009618217825,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.176082909011293,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.152728552732664,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.178774408816579,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.0102966115198293,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.49579770199732,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.0801488156271198,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.133031457129409,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.298361643062334,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.655314610704544,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.166198214742893,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.111197211021575,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.233903794119168,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.689556570118312,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.0753279277583258,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.134133321144246,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.331601539633561,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.58237549590503,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.319058314561617,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.345117955851984,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.10008892069582,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.74191665456796,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.151971405958926,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.0067148240521977,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.276507189021256,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.18833744487991,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.08552740139654,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.10282081113409,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.247598125230465,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.730389338606962,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.200033787809571,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.197671433924341,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.241348907176449,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.188879999640141,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.686951100840471,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.361844460523616,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.161114816018798,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.454560264480038,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.0814512024584486,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.236348437102751,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.269974303469261,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.420582980369522,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.147451046815637,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.818265851144495,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.310892947050349,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.06728247241416,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.512448276736297,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.668958070447237,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.45498473993988,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.390963678297663,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.233557433811375,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.600455202237613,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.171671268222076,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.400376975880769,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.0925725418868468,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.563904155696925,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.282706113701969,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.03055510236831,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.096896234634444,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.607679128148443,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.239257989540246,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.351176596099969,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.079160883182235,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.358186537978063,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.291378447306325,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.68802599163423,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.084528706835976,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.274668485675149,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.322884222918046,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.428368556228646,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.021458856900595,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.18674641589335,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.145319871905664,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.46338346097063,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.212261210744987,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.20761146668744,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.222879399683152,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.395302520539407,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.609728674860209,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.912139295163239,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.235812629944294,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.62396135724948,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.0925609148222328,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.445448510381731,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.296570188652717,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.120535469173485,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.134962763261276,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.208107538734062,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.506601513404215,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",2.42275548056708,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.103782474248434,9.98155367909283e-118,"1.33e-117"
"CM","Resident",1.21578747567819,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.0901337274649901,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.597666103460874,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.18495101405395,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.512237850867711,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.0513279019813968,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.762776185003674,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.461468338994034,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.185338313292352,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.444512277024492,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.424507171668567,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.0772379813960498,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.560089387033635,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.278352573947752,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.19090544397723,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.122679593769583,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.119699545117834,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.318912036131217,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.118732630917414,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.13244851761673,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.666510194673529,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.00374349775165217,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.505792229729426,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.12201975245857,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.120149736706577,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.281138104221122,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.726168329462418,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.117987828563161,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.794035836330579,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.568563133018989,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.791088831872141,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.413655719344595,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.653189492902721,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.0290304710877344,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.604159224257606,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.062633768606902,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.424218500297062,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.663417049321129,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.395440158981786,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.129859458183991,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.0660650736006135,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.275559708991256,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.785915996033004,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.121823933388122,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.532808054244574,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.35034626868229,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.14093398964538,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.164752574317292,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.43700217105377,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.0955295532732528,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.16567581525258,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.18322535895595,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.94749206418088,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.299720302906767,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.479796880918501,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.182907415693112,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.375625267275363,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.0651245285736963,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.708930912911235,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.172004398563361,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.494785473548185,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.290391689280796,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.03874116208869,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.133406085907619,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.0226772039276577,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.290126895709857,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",2.03281779247622,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.13896539177871,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.38470174126855,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.293255151462028,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.898025861283245,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.125701001363037,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.669833406784561,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.255120429231311,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.0270448315404118,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.130074396836032,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.221647637528953,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.030562015560974,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.824561504727134,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.117980036514151,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.468046266145381,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.0515386260454668,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.14784903673015,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.20725386974788,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.439422277757667,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.300072739934104,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.26812790458885,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.116999431551451,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.31579943556192,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.233049636834278,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.492142961998373,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.22201838389033,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.257366063334887,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.102725844941658,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.442986203863642,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.125792740971405,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.049695242379774,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.334827928031341,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.705614253328449,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.176644762174508,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.240514021025482,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.294926671050749,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.46481793074934,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.118927727700186,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.846705719294982,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.00350849963662397,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.43116598501472,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.156646123071778,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.471846147756443,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.264365872395063,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.23523585552246,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.172342403033572,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.0241691244648162,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.515620272636892,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.614214252858406,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.233479525369928,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.171734563509959,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.270567509954514,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.523245223181091,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.0814245019138115,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.165480484085358,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.482122988093752,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.61380755831926,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.165867158276212,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.0118083517878923,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.0644701074915293,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.665560677558244,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.101670246860885,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.157120342322955,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.112315062930452,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.423597453115418,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.0863127279016669,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.23441841207118,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.556209644126054,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.46403115057158,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.219655411515814,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.449227746248774,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.212663866933022,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.8209761743083,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.105280337600797,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.513387314385123,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.0247089674378292,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.533518381497019,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.13135911506263,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.10757209063878,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.0343949826648732,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.711911468825982,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.168945859465802,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.0860727379871015,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.241846495829758,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.588936665110581,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.103037812018826,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.151098137471082,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.264469586070403,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.285600136415308,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.108129668693291,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.00147737045062246,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.297756493403176,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.13409453353795,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.129861371966959,9.98155367909283e-118,"1.33e-117"
"CM","Resident",1.10218967432703,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.320972973322919,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.18547858819406,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.164116504921907,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.06291745865369,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.250840805801208,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.63199008644839,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.125739376302427,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.150894326595415,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.278342836593643,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.38656322645453,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.150347508838352,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.328703027100749,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.374631388606632,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.71263270985926,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.201378232112095,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.218749862712238,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.286690671929901,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.92951986193055,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.16753292329836,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.166803833261251,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.304034354036545,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",2.11743612195763,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.197017060810063,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.290799749611688,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.0114191553830036,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.29872088647597,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.14208176300424,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.367540755793144,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.252689685038524,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.52741765401951,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.0865486615812417,9.98155367909283e-118,"1.33e-117"
"CM","Resident",1.25884398897329,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.0432728601600019,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.77795145579139,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.0771320139614139,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.274039437465704,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.272367150513269,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.26703183222907,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.121140983044195,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.0356005188803312,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.281386781817176,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.13743951314593,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.101272475294559,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.348678522449599,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.252866767439083,2.24076000414201e-06,"2.24e-06"
