"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.20488149259441e-174,1.18945525754634,0.629,0.259,1.24914414500502e-169,"3","FTX"
3.03693236425227e-173,1.52027513596019,0.476,0.168,9.02181497448423e-169,"3","KDM4C"
4.0780160986458e-172,1.51490884332247,0.447,0.149,1.21145624242471e-167,"3","PCNX2"
1.01041375281487e-170,1.91132340300468,0.309,0.078,3.00163613548713e-166,"3","SBF2"
1.20652966729999e-170,1.66699784118459,0.453,0.163,3.58423768264809e-166,"3","FKBP5"
2.86168276992733e-169,1.34665130026202,0.533,0.2,8.50120100462313e-165,"3","FBXL17"
2.05856730381947e-167,1.68644642305398,0.393,0.122,6.1153858894565e-163,"3","AFF1"
5.19538416551437e-167,1.24157681905143,0.561,0.218,1.54339277404935e-162,"3","MED13L"
1.81481704737992e-166,1.50319263403659,0.598,0.294,5.39127700265152e-162,"3","CNOT6L"
5.30618750422983e-166,1.28221888457394,0.609,0.267,1.57630912188156e-161,"3","BIRC6"
1.93151055964296e-164,1.3885809062126,0.508,0.193,5.73793841953135e-160,"3","PACS1"
1.13728741976792e-163,1.51672947855723,0.531,0.226,3.37853973790456e-159,"3","CYTH1"
1.81276892873603e-162,1.20681916172021,0.568,0.234,5.38519265659613e-158,"3","PHACTR2"
6.17539475603854e-161,1.32593856423436,0.538,0.219,1.83452452017637e-156,"3","RPS6KA3"
6.8310664348256e-161,1.1209717859922,0.621,0.27,2.02930490579364e-156,"3","DOCK10"
5.69422671487115e-159,1.58190214593157,0.481,0.192,1.69158393018677e-154,"3","USP3"
2.71628955544986e-158,1.0442073964389,0.692,0.34,8.06928138237489e-154,"3","RIPOR2"
1.32269233698857e-157,1.63519293723074,0.329,0.091,3.92932212549193e-153,"3","XYLT1"
2.88206336112498e-157,1.34799564118111,0.559,0.247,8.56174562689399e-153,"3","TTC39C"
5.15933071370222e-157,1.81501975543733,0.327,0.093,1.53268237511952e-152,"3","SSBP2"
3.11554014465561e-156,1.70110012800777,0.458,0.179,9.25533510772842e-152,"3","ANKRD28"
2.31204736133459e-155,1.36196969471552,0.522,0.211,6.86839909631667e-151,"3","CEP85L"
4.20394449355529e-155,1.22326375617492,0.578,0.246,1.24886579070047e-150,"3","FAM172A"
7.55071432800542e-153,1.25520084058026,0.563,0.24,2.24309070542057e-148,"3","RUNX1"
1.92053313278674e-151,1.26452490230247,0.537,0.227,5.70532777756956e-147,"3","STAT4"
2.89607906281202e-151,1.57801101403593,0.416,0.146,8.60338207189566e-147,"3","RPS6KA5"
3.96951115064378e-151,1.17999081311366,0.551,0.223,1.17922267752175e-146,"3","DOCK2"
6.27526824543779e-149,1.14417707176122,0.584,0.248,1.8641939376722e-144,"3","ZFAND3"
9.10899061396526e-149,1.16139678868314,0.533,0.21,2.70600784169066e-144,"3","CDKAL1"
3.89967227853728e-147,1.21934719608545,0.542,0.225,1.15847564378507e-142,"3","PCED1B"
8.75982727639037e-147,1.1376342920854,0.722,0.447,2.60228188899729e-142,"3","ANKRD12"
1.52743810706276e-146,1.48415531711122,0.426,0.152,4.53756038465134e-142,"3","USP25"
5.13979709924899e-146,1.36152143443813,0.41,0.137,1.5268795242739e-141,"3","SEPTIN6"
3.13332051211435e-145,1.36168783717606,0.46,0.174,9.3081552453381e-141,"3","FRYL"
3.41147517210245e-144,1.21850970936518,0.522,0.209,1.01344692937647e-139,"3","ARL15"
5.78449800491179e-143,1.4337888739992,0.488,0.204,1.71840082231914e-138,"3","ITK"
1.59074020675145e-142,1.36177036204776,0.442,0.161,4.72561193219653e-138,"3","TRAPPC9"
2.0281216601026e-141,1.17234887863627,0.647,0.34,6.0249410156668e-137,"3","SMCHD1"
4.07094807576654e-141,1.15159616455072,0.547,0.23,1.20935654486797e-136,"3","EXOC4"
1.07348562806883e-140,1.36703929480785,0.549,0.257,3.18900375530407e-136,"3","TNFAIP8"
2.02467894132397e-140,1.10292870909097,0.574,0.251,6.01471373099112e-136,"3","PICALM"
6.65318565141281e-140,1.22871553299882,0.514,0.212,1.9764618614652e-135,"3","FAF1"
8.14225297134139e-140,1.31343963846044,0.471,0.182,2.41881909019639e-135,"3","COP1"
2.50820657396154e-139,0.997162156995415,0.726,0.426,7.45112926926754e-135,"3","CELF2"
1.04306911049825e-138,1.18018553014671,0.575,0.263,3.09864540655715e-134,"3","PAN3"
1.26653416780598e-137,1.24663061153977,0.506,0.208,3.76249305230124e-133,"3","HERC4"
1.50903102746239e-137,1.39083322721901,0.432,0.165,4.48287847328252e-133,"3","PRKCA"
1.65256474643724e-137,1.71513257426744,0.318,0.096,4.9092740922411e-133,"3","DLEU1"
1.51832198564227e-136,1.73457769573918,0.326,0.103,4.51047912274748e-132,"3","CD226"
2.54270474996604e-136,1.4959632641475,0.334,0.102,7.55361300072411e-132,"3","LINC01578"
2.09899648099745e-135,1.36217815014715,0.455,0.18,6.23548884609914e-131,"3","FBXW7"
6.38965880097099e-135,0.890671592526583,0.666,0.331,1.89817594000445e-130,"3","CBLB"
1.47011667643359e-134,1.48477273012603,0.419,0.159,4.36727561068126e-130,"3","DENND1B"
1.53011974108996e-134,1.47296135513092,0.354,0.115,4.54552671485595e-130,"3","OSBPL3"
1.81910317263883e-134,1.54306433673462,0.47,0.205,5.40400979495819e-130,"3","ATP2B1"
1.88653282925143e-134,1.08552580119626,0.569,0.251,5.60432307585723e-130,"3","LPP"
2.2771859876155e-134,1.11025654370831,0.538,0.226,6.76483641340936e-130,"3","VPS13B"
4.46656370874387e-134,0.940149718116971,0.62,0.296,1.32688208095654e-129,"3","PITPNC1"
6.38393449611942e-134,1.21927765026259,0.505,0.208,1.8964754207622e-129,"3","TBC1D5"
2.90883066128261e-133,1.51634906111404,0.433,0.172,8.64126324547225e-129,"3","MDFIC"
7.5059635509112e-133,1.20861497851684,0.497,0.203,2.22979659206919e-128,"3","VTI1A"
2.274184220597e-132,1.10854345207673,0.651,0.365,6.75591906412751e-128,"3","FNBP1"
5.70262288540037e-131,1.43248572706013,0.37,0.127,1.69407818056589e-126,"3","ZNF609"
2.72607661442209e-130,1.0657790637201,0.594,0.286,8.09835579846371e-126,"3","ASH1L"
1.22445110593151e-129,1.2877983337466,0.442,0.172,3.63747690039073e-125,"3","SPIDR"
9.94034438351386e-129,1.2395304116906,0.554,0.269,2.95297810601046e-124,"3","JMJD1C"
1.11350099542092e-128,1.09706720729541,0.57,0.266,3.30787740709692e-124,"3","MACF1"
3.65891476924681e-128,1.35677431588773,0.442,0.175,1.08695381050015e-123,"3","BCAS3"
7.97520750139804e-128,1.28675767387191,0.456,0.184,2.36919489244032e-123,"3","RAPGEF6"
1.07694749470978e-127,1.11210251932162,0.513,0.221,3.19928792253434e-123,"3","TNIK"
2.14362195189431e-127,1.14533171563346,0.513,0.218,6.36805773249243e-123,"3","TCF12"
2.32998673296855e-127,1.22643226391505,0.486,0.205,6.92169158762966e-123,"3","ZCCHC7"
2.49448642991317e-126,1.53692155734023,0.359,0.126,7.41037083734305e-122,"3","DUSP16"
2.92075479350451e-125,1.60230347858845,0.334,0.113,8.67668626506385e-121,"3","PRKX"
3.15212854109636e-125,1.1205006480268,0.549,0.256,9.36402825703494e-121,"3","USP34"
4.03171299401487e-125,1.4544009986134,0.403,0.155,1.197700979132e-120,"3","KIAA1109"
4.04635221556359e-125,1.34002170003487,0.415,0.157,1.20204985267748e-120,"3","ARFGEF1"
5.54124851956278e-123,1.33996295171678,0.519,0.256,1.64613869770651e-118,"3","EMB"
1.16869428124738e-122,1.26283731231553,0.384,0.139,3.4718401013016e-118,"3","MAP3K5"
1.71313728229164e-122,1.35111675865416,0.403,0.155,5.08921692450377e-118,"3","ESYT2"
5.01246802930726e-121,1.39300573580789,0.436,0.184,1.48905387746631e-116,"3","OSBPL8"
8.39670751968489e-121,0.992136226429292,0.544,0.242,2.49440990287279e-116,"3","SMYD3"
1.05822077605744e-120,1.40358909072126,0.38,0.141,3.14365645943383e-116,"3","WWP1"
1.4818877973586e-120,1.23745509789138,0.491,0.219,4.40224407961319e-116,"3","EPS15"
2.03948589488578e-120,1.4196024213483,0.322,0.104,6.05870074793718e-116,"3","XKR6"
2.49843184642578e-120,1.45833539689199,0.347,0.122,7.42209148617705e-116,"3","GRAP2"
9.03725724305971e-120,1.42562477375785,0.332,0.11,2.68469800919575e-115,"3","SNHG14"
1.19820861009986e-119,1.36847304995847,0.389,0.146,3.55951831802365e-115,"3","PKN2"
1.28881706849391e-119,1.37551799423395,0.363,0.129,3.82868886537486e-115,"3","ZNF407"
1.307759395546e-119,1.37322761527372,0.35,0.121,3.88496083634852e-115,"3","EXOC6B"
1.03063075825391e-118,1.32066735085777,0.439,0.182,3.06169479354488e-114,"3","RICTOR"
2.16022156668318e-118,0.910359051655932,0.604,0.297,6.41737020814572e-114,"3","CHST11"
6.05556993371974e-118,1.37957169066751,0.407,0.161,1.79892816021012e-113,"3","ARID2"
4.02384708503246e-117,1.22987328225527,0.538,0.28,1.19536425355059e-112,"3","AAK1"
1.00218810829685e-116,1.31327324716187,0.369,0.133,2.97720021331746e-112,"3","ERC1"
1.16731111219508e-116,1.44457018688878,0.352,0.127,3.46773112099793e-112,"3","ANKRD36"
1.91309650337231e-116,1.12408664890367,0.547,0.268,5.68323578256812e-112,"3","ATM"
4.50996735787168e-116,1.21917438545094,0.448,0.187,1.33977600300294e-111,"3","DYRK1A"
1.05830991858864e-115,1.42823960760834,0.333,0.115,3.14392127515128e-111,"3","FOXJ3"
1.78401530690515e-115,1.39004552570563,0.379,0.145,5.29977427222313e-111,"3","LRRC8C"
5.54016778266662e-115,1.09768982458361,0.489,0.216,1.64581764319677e-110,"3","FOXO1"
8.79978544561317e-115,1.02870696111968,0.65,0.382,2.6141522623283e-110,"3","AKAP13"
9.85155236294281e-115,1.26234140915034,0.505,0.248,2.92660066045942e-110,"3","CCSER2"
3.04533739951487e-114,1.14597783797683,0.423,0.167,9.04678381273881e-110,"3","SLFN12L"
3.36563693409665e-114,1.27186293269009,0.524,0.266,9.99829764012091e-110,"3","NR3C1"
4.20057010369714e-114,1.15881973554923,0.504,0.235,1.24786336070531e-109,"3","NIPBL"
7.90050417543732e-114,1.14762805547382,0.446,0.185,2.34700277539716e-109,"3","ADK"
1.16649023783271e-113,1.29583505067113,0.434,0.183,3.46529254952963e-109,"3","KAT6A"
1.17276979317443e-113,1.83756782978355,0.295,0.1,3.48394722458329e-109,"3","ERN1"
1.04709023280646e-112,1.32742641047773,0.402,0.161,3.11059095459815e-108,"3","SENP7"
1.88113274012109e-112,1.77739814504202,0.252,0.074,5.58828103107772e-108,"3","SAMD12"
2.1514802647278e-112,1.33357915409162,0.4,0.16,6.39140242242687e-108,"3","PHC3"
3.31283443583611e-112,1.21722518751048,0.396,0.152,9.84143725853833e-108,"3","PLCL2"
5.04110995133297e-112,1.06509765130856,0.602,0.338,1.49756253324249e-107,"3","CLEC2D"
9.53910077986907e-112,1.2803489051644,0.355,0.126,2.8337806686757e-107,"3","SEPTIN7"
1.69610035543088e-111,1.32507824072,0.362,0.134,5.03860532587852e-107,"3","TMEM131L"
2.14492494829581e-111,1.9472403549791,0.25,0.075,6.37192854390236e-107,"3","MYBL1"
2.21482256971322e-111,1.55060754832218,0.358,0.134,6.57957340784707e-107,"3","RFX3"
2.49874883293882e-111,1.36099577804326,0.298,0.095,7.42303315801136e-107,"3","LINC01138"
4.19387927784181e-111,0.845320100076206,0.715,0.455,1.24587571706847e-106,"3","FYN"
1.91218573993331e-110,1.30512313308935,0.397,0.158,5.68053017761988e-106,"3","WWOX"
3.79120130433375e-110,1.19513925157049,0.443,0.188,1.12625217147843e-105,"3","PUM2"
7.64123164739347e-110,1.22907280778907,0.406,0.164,2.26998068549118e-105,"3","ANKHD1"
8.87349771994653e-110,1.49270959228911,0.286,0.091,2.63604996766451e-105,"3","ARHGAP35"
1.05404957576306e-109,1.43596775359052,0.375,0.147,3.13126507471932e-105,"3","TNRC6C"
2.1676424767816e-109,1.19876413910189,0.417,0.17,6.43941550577509e-105,"3","HIVEP2"
3.59532177866243e-109,1.43222771943377,0.319,0.11,1.06806224078725e-104,"3","BBS9"
7.17083274815363e-109,0.807679980320609,0.673,0.39,2.130239284494e-104,"3","PRKCH"
6.18829447874579e-108,1.46443195962507,0.334,0.122,1.83835664080101e-103,"3","ZNF652"
1.2713209033332e-107,1.32298371107987,0.274,0.085,3.77671300753195e-103,"3","LINC02694"
2.52714308897807e-107,1.25725197902478,0.419,0.178,7.50738397442716e-103,"3","ARHGEF3"
2.67950639041379e-107,1.0260332242112,0.566,0.296,7.96000963400225e-103,"3","MYCBP2"
2.79106709139991e-107,1.19509959846475,0.437,0.189,8.2914230084217e-103,"3","ZMYM2"
3.46991841724946e-107,1.18255226874962,0.452,0.198,1.0308086642123e-102,"3","VPS13C"
5.7309910009387e-107,1.32480070659899,0.398,0.165,1.70250549664886e-102,"3","TUT4"
2.3843185560874e-106,1.3065666572696,0.353,0.132,7.08309513456885e-102,"3","ATP9B"
2.97414850576577e-106,1.2679501252908,0.384,0.155,8.83530296607837e-102,"3","HELZ"
3.48241740152734e-106,1.28185073742785,0.373,0.146,1.03452173747173e-101,"3","UBR2"
6.96223548018127e-106,1.37075037839045,0.361,0.141,2.06827129409745e-101,"3","PPP3R1"
2.91676214844682e-105,1.56184344355868,0.279,0.091,8.66482531439096e-101,"3","ULK4"
5.46124544998645e-105,1.2839640013129,0.359,0.138,1.62237218582747e-100,"3","DIAPH2"
1.34683708685503e-104,1.33430037434752,0.372,0.147,4.00104893392024e-100,"3","DYM"
1.89883378176715e-104,1.24929896660059,0.378,0.149,5.64086551549567e-100,"3","AP3B1"
3.25210440871235e-104,1.08422583381485,0.464,0.208,9.66102656696178e-100,"3","JAZF1"
4.94180483181617e-104,1.08485063343229,0.452,0.196,1.46806196138763e-99,"3","NCOA2"
1.66008113026734e-103,1.51314339413858,0.284,0.095,4.9316030136852e-99,"3","RUNX2"
6.16591717999747e-103,1.09408538290475,0.588,0.346,1.83170901666185e-98,"3","ETS1"
7.42770980361127e-103,1.05947528443372,0.339,0.123,2.2065497513588e-98,"3","BACH2"
9.63252400743507e-103,1.31538366433595,0.331,0.121,2.86153390688874e-98,"3","VWA8"
1.80416816211689e-101,1.18383832675494,0.446,0.202,5.35964235920066e-97,"3","ATF7IP"
4.09619533373732e-101,0.979431662345827,0.43,0.181,1.21685674779335e-96,"3","CARD11"
4.83532335066511e-101,1.07034972650969,0.477,0.222,1.43642950778208e-96,"3","TBL1XR1"
5.637102446422e-101,1.25239115609844,0.376,0.15,1.67461402375858e-96,"3","RAD51B"
8.36855487444576e-101,1.15605694694283,0.44,0.2,2.4860465965516e-96,"3","PIAS1"
1.43456397199902e-100,1.18078963485688,0.398,0.166,4.26165919161749e-96,"3","MKLN1"
1.52941365071207e-100,1.09095754720902,0.422,0.179,4.54342913217035e-96,"3","TBC1D22A"
1.97071329316499e-100,1.00020572220469,0.58,0.333,5.85439798000523e-96,"3","IKZF1"
5.26818958524053e-100,1.2415965074327,0.372,0.15,1.5650210800874e-95,"3","PRRC2B"
9.62738673345685e-99,1.61461883143181,0.315,0.121,2.86000777690803e-94,"3","SORL1"
1.80236029212502e-98,1.0663812465334,0.496,0.243,5.35427171981579e-94,"3","WNK1"
2.29710107816588e-98,1.0204813329364,0.444,0.199,6.82399817290738e-94,"3","ARAP2"
2.39611928811343e-98,1.29733312381229,0.334,0.126,7.11815156919856e-94,"3","SMG6"
5.87545851549567e-98,1.67647623059852,0.262,0.087,1.7454224611983e-93,"3","MBNL2"
9.87403000992137e-98,1.19675464299792,0.424,0.188,2.93327809504734e-93,"3","R3HDM2"
2.44624637619107e-97,1.22902024875984,0.336,0.126,7.26706410975081e-93,"3","SCAF8"
2.5078896327498e-97,1.36464835879355,0.353,0.144,7.45018773200982e-93,"3","JPX"
9.34175355333579e-97,1.13064065000528,0.478,0.238,2.77515472808946e-92,"3","OGA"
1.68761997480154e-96,1.35718303618277,0.327,0.126,5.01341265914294e-92,"3","TGFBR2"
2.65834890519952e-96,1.26012521543033,0.384,0.164,7.89715709267623e-92,"3","CUL3"
5.62709847165818e-96,1.17937871127696,0.483,0.25,1.67164214297549e-91,"3","CHD2"
8.75099448736318e-96,1.13501380010326,0.39,0.163,2.59965793236098e-91,"3","STIM1"
1.91191444590196e-95,1.07622671357389,0.364,0.141,5.67972424444095e-91,"3","RESF1"
4.38036534914566e-95,1.2364289211118,0.289,0.099,1.3012751342707e-90,"3","SEPTIN9"
6.39090589182282e-95,1.35477518082786,0.299,0.107,1.8985464132838e-90,"3","RALGAPA2"
2.70340340560159e-94,1.24983786299187,0.336,0.131,8.03100049702064e-90,"3","TNKS"
3.53994395576126e-94,0.79925866561253,0.486,0.226,1.051611150938e-89,"3","LDLRAD4"
7.84009017865353e-94,1.12867099884997,0.409,0.181,2.32905558937261e-89,"3","ARHGAP25"
2.51328398151006e-93,0.950502784389994,0.554,0.303,7.46621272387192e-89,"3","DDX17"
5.82258546982241e-93,1.25507031984194,0.363,0.15,1.72971546552014e-88,"3","ATP11B"
6.69284673089269e-93,1.0003315469886,0.475,0.231,1.98824397834629e-88,"3","BCL2"
1.22922248594281e-92,1.3444875216703,0.352,0.147,3.65165123899029e-88,"3","SCML4"
1.95948824498153e-92,1.23670976168343,0.375,0.159,5.82105172936662e-88,"3","SCAPER"
2.47912840619198e-92,1.28688973089252,0.405,0.189,7.36474675627452e-88,"3","UBAC2"
3.47468072737978e-92,1.09358949364767,0.423,0.19,1.03222340368271e-87,"3","PPP6R3"
3.87376585407947e-92,1.23527092350814,0.358,0.146,1.15077962227139e-87,"3","RNF38"
4.32117571138259e-92,1.27074465430977,0.347,0.139,1.28369166858042e-87,"3","DOCK11"
1.84134249314018e-91,1.0833824087655,0.427,0.197,5.47007614437152e-87,"3","NEK7"
3.93721027437078e-91,1.29277174701423,0.344,0.141,1.16962705620733e-86,"3","STIM2"
1.51364164781318e-89,1.11495930882863,0.383,0.166,4.49657524315862e-85,"3","XRN1"
1.75504583026224e-89,1.15323918037162,0.393,0.17,5.21371464796004e-85,"3","IMMP2L"
1.8527495779583e-89,1.14340997882552,0.371,0.158,5.50396317124072e-85,"3","MAP4K4"
2.43436569887209e-89,1.24104018262281,0.302,0.112,7.23177018163931e-85,"3","SCFD2"
2.8212538820605e-89,1.28267498325778,0.333,0.133,8.38109890743713e-85,"3","SPPL3"
3.70246414623541e-89,1.23923277363366,0.38,0.169,1.09989102392215e-84,"3","DIAPH1"
6.29878169696464e-89,1.39803056471923,0.276,0.098,1.87117907871728e-84,"3","SPATA5"
7.00874633779922e-89,1.19244860506396,0.483,0.268,2.08208827457001e-84,"3","EPC1"
8.35938757767201e-89,1.20739413490652,0.357,0.148,2.48332326769902e-84,"3","FNDC3A"
1.18254957445648e-88,1.30136596119767,0.322,0.127,3.51300002083787e-84,"3","WDR70"
3.77484129975694e-88,1.3627259659483,0.298,0.113,1.12139210491879e-83,"3","RANBP9"
5.4237760610131e-88,1.4746852737443,0.343,0.152,1.61124115444516e-83,"3","MGAT4A"
5.42731684978809e-88,1.17702511867691,0.345,0.14,1.61229301656655e-83,"3","MON2"
5.49674455371154e-88,1.1920898992553,0.345,0.141,1.63291790457109e-83,"3","SLC9A9"
5.7294051973665e-88,0.974793914510542,0.46,0.22,1.70203440198167e-83,"3","MBD5"
2.95232292776229e-87,0.914525246180933,0.582,0.355,8.77046572150343e-83,"3","CCND3"
3.11329881244438e-87,1.19122012680771,0.4,0.183,9.24867678212851e-83,"3","STAG2"
3.82717102396615e-87,1.15212964308371,0.437,0.214,1.13693769608962e-82,"3","CDK13"
9.38823185106411e-87,0.990988991845087,0.402,0.176,2.78896203599561e-82,"3","ITPR2"
1.00975256788908e-86,1.16111849865828,0.356,0.148,2.9996719534281e-82,"3","CAMKMT"
1.35028600330422e-86,1.06756339796357,0.399,0.18,4.01129463001583e-82,"3","ITFG1"
2.62096391207759e-86,0.932572876467406,0.412,0.183,7.78609749360889e-82,"3","FUT8"
3.78426969676746e-86,1.390158857257,0.306,0.12,1.12419299881871e-81,"3","NELL2"
1.40832672793556e-85,1.24136574582953,0.364,0.159,4.18371621067817e-81,"3","NCK2"
1.0777667895563e-84,1.33379824128087,0.311,0.124,3.2017218017349e-80,"3","USP9X"
1.67896410237356e-84,1.30030510376641,0.324,0.132,4.98769865892113e-80,"3","FARS2"
2.62927183140002e-84,0.808051334798317,0.417,0.185,7.81077782954005e-80,"3","PAM"
2.8098732302013e-84,1.23921626474616,0.388,0.183,8.347290404959e-80,"3","RBL2"
6.34760122555052e-84,0.972308748721018,0.487,0.253,1.88568189607429e-79,"3","KANSL1"
8.05414833997212e-84,1.10305826069954,0.35,0.149,2.39264584735552e-79,"3","FLI1"
1.90202955821344e-83,1.2771549820681,0.315,0.127,5.65035920858468e-79,"3","ZFYVE28"
5.29186303832831e-83,1.26234378602468,0.321,0.132,1.57205375279619e-78,"3","MLLT10"
6.07040696550667e-83,1.31620951350497,0.276,0.102,1.80333579724307e-78,"3","TMEM131"
7.93429658356161e-83,1.03930896206651,0.522,0.306,2.35704148607865e-78,"3","SH3KBP1"
9.07926675967626e-83,1.25796095385401,0.325,0.134,2.69717777629703e-78,"3","MAN2A1"
9.75637067298001e-83,0.924755258226691,0.538,0.311,2.89832503582217e-78,"3","CD96"
2.0724905899354e-82,1.16280115985817,0.373,0.169,6.15674779552108e-78,"3","GATAD2B"
3.68376861365888e-82,1.34848805949209,0.296,0.117,1.09433714205964e-77,"3","ANKH"
4.13171039394437e-82,1.27809798182556,0.295,0.113,1.22740720672905e-77,"3","BICRAL"
4.5936596310475e-82,1.33798086848086,0.295,0.116,1.36463846659528e-77,"3","FAM214A"
5.43997130906965e-82,1.24075572961746,0.316,0.128,1.61605227678532e-77,"3","FTO"
1.277942972192e-81,1.24907774354419,0.334,0.142,3.79638518749077e-77,"3","RBM33"
2.01408056108429e-81,1.11105388424866,0.326,0.132,5.98322912281311e-77,"3","ATAD2B"
3.37053541955995e-81,1.01720060809855,0.403,0.186,1.00128495708867e-76,"3","ANKRD17"
5.12107909080822e-81,1.15283422041925,0.366,0.163,1.5213189655064e-76,"3","TNRC6A"
7.34558248139802e-81,1.41030624944565,0.304,0.124,2.18215218774891e-76,"3","SP3"
8.77716912214542e-81,1.1424680019097,0.362,0.16,2.60743363111574e-76,"3","ATP2B4"
9.71771832004776e-81,1.1776754007349,0.38,0.175,2.88684258133659e-76,"3","ACAP2"
1.08154434465567e-80,1.36399062023976,0.306,0.126,3.21294378466861e-76,"3","HNRNPLL"
3.00503569620677e-80,1.08270180594307,0.38,0.173,8.92705954272145e-76,"3","OGT"
3.35615272448167e-80,1.25595869648046,0.285,0.108,9.97012289861771e-76,"3","NBAS"
3.93144075207914e-80,1.18913379834821,0.286,0.108,1.16791310422015e-75,"3","STXBP5"
1.2021712553224e-79,0.968996452148434,0.402,0.182,3.57129014818626e-75,"3","COG5"
1.67544344568791e-79,1.09322555198212,0.368,0.163,4.97723984410507e-75,"3","RERE"
8.60926300006972e-79,1.37211900432203,0.267,0.102,2.55755375943071e-74,"3","TPK1"
8.73355646434009e-79,0.927901304098387,0.435,0.209,2.59447761886151e-74,"3","ZEB1"
8.79297656288717e-79,1.18641458338334,0.302,0.12,2.61212954753689e-74,"3","KAT2B"
1.5287613970926e-78,1.1982859542284,0.311,0.127,4.541491482343e-74,"3","ZDHHC20"
1.97682736286537e-78,1.38490811882648,0.305,0.128,5.87256104686416e-74,"3","KIAA2026"
1.99706472278157e-78,1.08646620887038,0.386,0.181,5.9326801719672e-74,"3","TENT2"
2.12571867449946e-78,1.09028729184399,0.352,0.153,6.31487246633555e-74,"3","DLG1"
2.42718807188967e-78,1.32386232028732,0.391,0.197,7.21044760516265e-74,"3","AHNAK"
2.54807601810094e-78,1.30315025975414,0.415,0.219,7.56956942697246e-74,"3","FAM107B"
5.96775580670088e-78,1.07998195006908,0.345,0.149,1.77284121749663e-73,"3","TAB2"
1.71971426284519e-77,1.10127456078827,0.401,0.198,5.10875516063421e-73,"3","SUCLG2"
3.01467082123244e-77,1.01569892163105,0.353,0.153,8.9556826086352e-73,"3","CLASP1"
4.30876632411976e-77,1.07208687220355,0.403,0.196,1.28000521190626e-72,"3","BRAF"
4.9635161855479e-77,1.27312992666275,0.318,0.135,1.47451175324072e-72,"3","SND1"
7.43957258097739e-77,1.09924490573137,0.385,0.183,2.21007382663095e-72,"3","ZNF148"
8.18011646693909e-77,1.19791404198237,0.306,0.125,2.4300671988336e-72,"3","PIBF1"
8.53732765987736e-77,1.17043317671986,0.292,0.115,2.53618392791977e-72,"3","CLASP2"
1.08148696238269e-76,1.02873105310683,0.38,0.175,3.21277331915027e-72,"3","GSK3B"
1.84318350150607e-76,1.24255048202757,0.297,0.12,5.47554522792407e-72,"3","DENND4C"
2.27757366391877e-76,1.09431649442514,0.396,0.192,6.76598808340348e-72,"3","GLG1"
2.86715024076061e-76,1.16966341219792,0.354,0.159,8.51744322022754e-72,"3","PDS5A"
3.17815579514638e-76,1.14092808820772,0.307,0.125,9.44134742064135e-72,"3","VPS13D"
3.2829277971976e-76,1.36078760740204,0.267,0.103,9.75259360713492e-72,"3","CDR2"
5.72931774998102e-76,0.832886969242738,0.62,0.417,1.70200842398686e-71,"3","FYB1"
9.16067935832279e-76,1.32522098040986,0.315,0.136,2.72136301697695e-71,"3","KIF2A"
9.77913278851283e-76,1.0516238839669,0.359,0.16,2.90508697748351e-71,"3","CAMK2D"
1.02243664687985e-75,1.3416790688497,0.26,0.098,3.03735254688596e-71,"3","ITPKB"
1.11285528773328e-75,1.00764423324245,0.421,0.208,3.30595920326925e-71,"3","ZNF292"
2.32582309195991e-75,1.5384371593873,0.26,0.103,6.9093226592853e-71,"3","HECA"
3.05561192509816e-75,0.92914378136972,0.461,0.238,9.07730634588909e-71,"3","RASA2"
5.14928510951694e-75,1.17866000879712,0.332,0.145,1.5296981274842e-70,"3","LNPEP"
5.1963671181581e-75,1.16821222497412,0.314,0.132,1.54368477979123e-70,"3","STAT5B"
5.68163842319662e-75,1.05531600332294,0.428,0.219,1.68784432637902e-70,"3","PCM1"
7.05621517048595e-75,1.28950892567625,0.289,0.119,2.09618984069626e-70,"3","RASSF3"
1.01937516690526e-74,0.893879591883397,0.584,0.381,3.02825780832546e-70,"3","N4BP2L2"
1.75117059329619e-74,1.01363123227516,0.375,0.172,5.202202481505e-70,"3","SIPA1L1"
1.85316166886967e-74,1.29012298553077,0.322,0.141,5.50518736971112e-70,"3","PHF3"
2.41539169963439e-74,1.06118088574795,0.357,0.157,7.17540412210388e-70,"3","FCHSD2"
1.11927223168551e-73,1.09906108940507,0.316,0.133,3.32502201866814e-69,"3","ST6GAL1"
2.90977429438348e-73,1.01753518245574,0.443,0.236,8.644066496325e-69,"3","BPTF"
3.47600621481749e-73,1.15810170614513,0.288,0.116,1.03261716623583e-68,"3","CBFA2T2"
5.19792566862946e-73,1.07991367353295,0.296,0.119,1.54414777837975e-68,"3","RFX7"
9.68234572179857e-73,1.10218901228573,0.339,0.152,2.8763344435747e-68,"3","BRWD1"
1.52425573977554e-72,1.19329954447138,0.363,0.173,4.52810652615118e-68,"3","ITGA4"
1.5441833937408e-72,1.24538574253047,0.264,0.102,4.58730560778579e-68,"3","AUTS2"
5.98041725506494e-72,1.02420301346765,0.371,0.174,1.77660255396214e-67,"3","FBXO11"
6.15638041596552e-72,1.27703733751547,0.258,0.099,1.82887593017088e-67,"3","EPC2"
6.65024295846557e-72,0.950282636959664,0.448,0.241,1.97558767567137e-67,"3","RNF19A"
8.49648891239468e-72,1.00751898963103,0.36,0.165,2.52405196120509e-67,"3","GPRIN3"
