"Signature","Sample","group","Score","p_value.x","p_value.y","adj_p_value"
"Exhausted","GSM4956846","2",0.550791569930643,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956847","2",0.45559956774595,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956850","2",1.32744718620937,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956851","1",0.336216856902365,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956852","2",0.26166142770638,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956853","2",1.12109131636036,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956854","1",2.33389604687916,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956855","1",0.474081100845319,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956857","2",1.53319751197887,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956860","2",1.21532348971579,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956861","1",0.810640694209706,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956862","1",0.747986278040218,0.160515482038829,0.160515482038829,0.160515482038829
"Exhausted","GSM4956873","2",0.529051022411036,0.160515482038829,0.160515482038829,0.160515482038829
