"Signature","Sample","group","Score","p_value.x","p_value.y","adj_p_value"
"Cytotoxicity","GSM4956843","CM",2.46385293935709,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956844","CM",4.02451525123531,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956845","CM",0.313975269107898,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956846","CM",0.719866055720176,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956847","CM",0.385525118687321,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956848","AM",1.68257363959279,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956849","AM",1.77262290832708,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956850","CM",1.57732956594794,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956851","CM",0.344245121158064,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956852","CM",0.349240492941328,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956853","CM",1.21272001868696,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956854","CM",2.32936030612292,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956855","CM",0.600683787978182,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956856","AM",0.352665169982127,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956857","CM",2.23922798756027,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956858","AM",1.43016226713488,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956859","AM",1.9082857331846,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956860","CM",1.02447983816854,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956861","CM",1.32778093750915,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956862","CM",0.882101310980575,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956863","AM",1.07718153203173,0.401725549319793,0.401725549319793,0.535634065759724
